image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority
252.png,220.tiff,3189,1067,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
253.png,220.tiff,4756,375,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
254.png,220.tiff,4923,974,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
255.png,220.tiff,4184,805,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
256.png,220.tiff,4206,1053,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
257.png,220.tiff,5762,500,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
258.png,220.tiff,6317,541,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
259.png,220.tiff,5904,862,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
260.png,220.tiff,2599,1686,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
261.png,220.tiff,3123,1497,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
262.png,220.tiff,3506,1811,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
263.png,220.tiff,3813,1715,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
264.png,220.tiff,350,1956,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
265.png,220.tiff,1073,2502,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
266.png,220.tiff,764,1962,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
267.png,220.tiff,931,2352,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
268.png,220.tiff,424,2649,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
269.png,220.tiff,215,2241,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
270.png,220.tiff,81,2792,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
271.png,220.tiff,123,2641,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
272.png,220.tiff,1671,2385,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
273.png,220.tiff,1668,2189,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
274.png,220.tiff,2444,2465,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
275.png,220.tiff,3844,2436,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
276.png,220.tiff,5467,2439,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
277.png,220.tiff,5368,2356,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
278.png,220.tiff,470,3074,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
279.png,220.tiff,686,3067,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
280.png,220.tiff,348,3022,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
281.png,220.tiff,1034,2942,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
282.png,220.tiff,2230,2886,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
283.png,220.tiff,2146,3046,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
284.png,220.tiff,4926,3517,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
285.png,220.tiff,4900,2957,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
286.png,220.tiff,200,4288,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
287.png,220.tiff,2002,4371,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,NMF,NMF,NMF
288.png,220.tiff,2297,3706,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
289.png,220.tiff,2542,4062,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
290.png,220.tiff,2432,4330,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
291.png,220.tiff,5894,3777,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
292.png,220.tiff,6260,3868,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
293.png,220.tiff,6539,3639,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
294.png,220.tiff,347,4706,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
295.png,220.tiff,195,4878,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
296.png,220.tiff,1128,4845,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
297.png,220.tiff,1785,4683,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
298.png,220.tiff,1786,4783,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
299.png,220.tiff,1713,4821,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
300.png,220.tiff,3107,4582,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
301.png,220.tiff,3845,4848,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
302.png,220.tiff,5456,4653,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
303.png,220.tiff,5975,4833,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
304.png,220.tiff,5978,4804,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
305.png,220.tiff,717,726,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
306.png,220.tiff,1919,1680,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
307.png,220.tiff,5548,1544,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
308.png,220.tiff,67,3024,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
309.png,220.tiff,2749,3541,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
310.png,220.tiff,3642,3221,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
311.png,220.tiff,2374,3778,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
312.png,220.tiff,3059,4454,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
313.png,220.tiff,5759,4037,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
314.png,220.tiff,3618,4629,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
315.png,220.tiff,5714,778,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
316.png,220.tiff,1916,323,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
317.png,220.tiff,2871,2461,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
318.png,220.tiff,3120,98,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
319.png,220.tiff,2780,2323,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
320.png,220.tiff,6181,704,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
321.png,220.tiff,6468,995,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
322.png,220.tiff,5010,2364,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
323.png,220.tiff,4484,2695,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
324.png,220.tiff,5219,3651,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
325.png,221.tiff,914,75,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
326.png,221.tiff,2254,54,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
327.png,221.tiff,1857,522,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
328.png,221.tiff,2114,898,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
329.png,221.tiff,1737,2495,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
330.png,221.tiff,3530,2461,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
331.png,221.tiff,473,2698,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
332.png,221.tiff,2090,3661,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
333.png,221.tiff,3957,4321,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
334.png,221.tiff,2562,4752,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
335.png,222.tiff,2362,817,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
336.png,222.tiff,2221,295,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
337.png,222.tiff,895,1042,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
338.png,222.tiff,2911,1742,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
339.png,222.tiff,4296,979,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
340.png,222.tiff,3214,3872,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
341.png,223.tiff,1836,1895,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
342.png,223.tiff,1270,4136,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
343.png,225.tiff,3532,873,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
344.png,225.tiff,3684,1540,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
345.png,225.tiff,1272,3592,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
346.png,225.tiff,2643,3103,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
347.png,225.tiff,2409,3462,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
348.png,225.tiff,2986,3217,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
349.png,225.tiff,1361,4394,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
350.png,225.tiff,1891,3863,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
351.png,225.tiff,107,327,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
352.png,225.tiff,5322,850,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
353.png,225.tiff,899,2491,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
354.png,225.tiff,106,2922,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
355.png,225.tiff,6389,3217,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
356.png,227.tiff,3652,894,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
357.png,227.tiff,4596,853,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
358.png,227.tiff,506,1655,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
359.png,227.tiff,1454,1084,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
360.png,227.tiff,456,1520,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
361.png,227.tiff,261,1357,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
362.png,227.tiff,3410,1045,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
363.png,227.tiff,4075,1631,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
364.png,227.tiff,4237,1386,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
365.png,227.tiff,3078,1378,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
366.png,227.tiff,3449,640,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
367.png,227.tiff,4637,1285,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
368.png,227.tiff,585,2502,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
369.png,227.tiff,226,1945,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
370.png,227.tiff,151,2452,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
371.png,227.tiff,1693,2289,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
372.png,227.tiff,2347,2045,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
373.png,227.tiff,3383,2004,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
374.png,227.tiff,5223,2153,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
375.png,227.tiff,5146,2085,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
376.png,227.tiff,4528,2229,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
377.png,227.tiff,4769,2073,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
378.png,227.tiff,4772,2519,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
379.png,227.tiff,4861,2429,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
380.png,227.tiff,6277,2422,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
381.png,227.tiff,6504,2629,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
382.png,227.tiff,425,3408,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
383.png,227.tiff,1416,3516,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
384.png,227.tiff,1492,3511,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
385.png,227.tiff,1003,3079,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
386.png,227.tiff,1698,2958,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
387.png,227.tiff,2735,2846,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
388.png,227.tiff,2558,2799,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
389.png,227.tiff,870,3456,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
390.png,227.tiff,519,3338,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
391.png,227.tiff,4317,2932,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
392.png,227.tiff,4620,3293,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
393.png,227.tiff,4728,3506,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
394.png,227.tiff,5009,3382,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
395.png,227.tiff,5262,2762,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
396.png,227.tiff,5747,3246,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
397.png,227.tiff,5716,3019,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
398.png,227.tiff,6100,2925,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
399.png,227.tiff,6208,3349,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
400.png,227.tiff,6151,3412,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
401.png,227.tiff,783,3634,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
402.png,227.tiff,1637,3752,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
403.png,227.tiff,4930,3963,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
404.png,227.tiff,6086,4219,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
405.png,227.tiff,6412,4006,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
406.png,227.tiff,6348,4740,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
407.png,227.tiff,821,362,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
408.png,227.tiff,1743,829,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
409.png,227.tiff,2871,1365,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
410.png,227.tiff,4424,1238,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
411.png,227.tiff,3274,2058,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
412.png,227.tiff,178,4712,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
413.png,227.tiff,1403,4619,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
414.png,228.tiff,1716,815,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
415.png,228.tiff,2451,164,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
416.png,228.tiff,3440,198,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
417.png,228.tiff,1442,2080,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
418.png,228.tiff,1596,2118,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
419.png,228.tiff,606,1964,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
420.png,228.tiff,1848,1809,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
421.png,228.tiff,2796,1549,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
422.png,228.tiff,2766,1017,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
423.png,228.tiff,3121,1135,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
424.png,228.tiff,2977,1317,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
425.png,228.tiff,4105,1171,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
426.png,228.tiff,4724,1512,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
427.png,228.tiff,4394,1489,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
428.png,228.tiff,5815,989,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
429.png,228.tiff,4677,1259,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
430.png,228.tiff,2222,2113,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
431.png,228.tiff,2361,2019,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
432.png,228.tiff,2609,2553,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
433.png,228.tiff,4132,2219,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
434.png,228.tiff,4424,2319,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
435.png,228.tiff,5016,2184,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
436.png,228.tiff,5763,2488,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
437.png,228.tiff,4765,2721,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
438.png,228.tiff,5143,2167,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
439.png,228.tiff,5497,2191,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
440.png,228.tiff,6367,2554,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
441.png,228.tiff,5792,1890,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
442.png,228.tiff,2535,2990,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
443.png,228.tiff,2590,2868,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
444.png,228.tiff,3260,2777,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
445.png,228.tiff,6211,3171,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
446.png,228.tiff,6236,2972,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
447.png,228.tiff,1034,4398,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
448.png,228.tiff,849,4412,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
449.png,228.tiff,1513,3742,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
450.png,228.tiff,5441,3656,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
451.png,228.tiff,5151,473,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
452.png,228.tiff,6126,2688,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
453.png,230.tiff,2145,185,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
454.png,230.tiff,2111,708,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
455.png,230.tiff,3141,740,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
456.png,230.tiff,4284,522,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
457.png,230.tiff,4607,321,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
458.png,230.tiff,1637,1590,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
459.png,230.tiff,1805,1509,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
460.png,230.tiff,3231,1430,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
461.png,230.tiff,1470,2217,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
462.png,230.tiff,117,1890,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
463.png,230.tiff,2075,2263,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
464.png,230.tiff,2328,2446,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
465.png,230.tiff,3755,2313,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
466.png,230.tiff,3271,2404,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
467.png,230.tiff,5886,2673,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
468.png,230.tiff,2386,2895,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
469.png,230.tiff,5563,3132,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
470.png,230.tiff,3349,2338,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
471.png,231.tiff,655,867,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
472.png,231.tiff,1787,234,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
473.png,231.tiff,2509,371,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
474.png,231.tiff,1922,1018,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
475.png,231.tiff,3467,1378,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
476.png,231.tiff,5552,1043,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
477.png,231.tiff,6001,1694,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
478.png,231.tiff,6286,2129,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
479.png,231.tiff,6256,1897,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
480.png,231.tiff,4711,3138,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
481.png,231.tiff,4155,3200,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
482.png,231.tiff,2622,4080,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
483.png,231.tiff,3077,4226,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
484.png,231.tiff,5655,4633,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
485.png,232.tiff,6367,735,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
486.png,232.tiff,4097,1432,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
487.png,232.tiff,3896,1315,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
488.png,232.tiff,5041,1100,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
489.png,232.tiff,4423,1943,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
490.png,232.tiff,1140,3477,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
491.png,232.tiff,802,3328,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
492.png,232.tiff,2751,4593,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
493.png,234.tiff,3628,1256,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
494.png,234.tiff,6269,1607,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
495.png,234.tiff,1986,3464,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
496.png,234.tiff,4649,3150,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
497.png,234.tiff,1132,3859,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
498.png,234.tiff,3987,3714,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
499.png,234.tiff,6365,3666,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
500.png,236.tiff,6460,1255,canine lung cancer,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
501.png,236.tiff,1298,4512,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
502.png,237.tiff,5277,818,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
503.png,237.tiff,6314,1154,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
504.png,237.tiff,2932,1530,canine lung cancer,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
