image_id,numeric_label,final_label,cell_area,chromatin_area,cell_area_ratio_over_tissue,cell_area_ratio_over_image,chromatin_area_ratio_over_tissue,chromatin_area_ratio_over_cell,chromatin_skeleton_length,chromatin_skeleton_length_ratio_over_cell,cell_mean_lab_l,cell_std_lab_l,cell_mean_lab_a,cell_std_lab_a,cell_mean_lab_b,cell_std_lab_b,chromatin_mean_lab_l,chromatin_std_lab_l,chromatin_mean_lab_a,chromatin_std_lab_a,chromatin_mean_lab_b,chromatin_std_lab_b,cell_number_of_components,cell_largest_component_area,cell_largest_component_ratio,cell_mean_component_area,cell_std_component_area,cell_component_density,cell_granularity_index,cell_skeleton_length,cell_skeleton_length_ratio,cell_total_perimeter,cell_compactness,cell_centroid_x,cell_centroid_y,chromatin_number_of_components,chromatin_largest_component_area,chromatin_largest_component_ratio,chromatin_mean_component_area,chromatin_std_component_area,chromatin_component_density,chromatin_granularity_index,chromatin_skeleton_length_ratio,chromatin_total_perimeter,chromatin_compactness,chromatin_centroid_x,chromatin_centroid_y
375.png,0,NMF,5708,1449,0.3536774273498977,0.348388671875,0.089782514406097,0.2538542396636299,249,0.0436229852838121,27.4588,9.00243,49.41287,6.3758492,-41.758602,4.7883325,18.07109,5.3206778,43.03291,5.14613,-39.972027,4.4980516,6,1718,0.3009810791871058,951.3333129882812,580.9169921875,0.0003717702459879,0.001051156271899,519,0.0321581262779602,1341.0,0.0398874499962809,37.72817229336438,65.96332945285215,18,309,0.2132505175983436,80.5,96.81612396240234,0.0031534688156972,0.0124223602484472,0.0436229852838121,714.0,0.0357175635356229,72.4336569579288,14.271844660194176
8348.png,0,NMF,4745,570,0.2960259529602595,0.28961181640625,0.0355605465094516,0.1201264488935721,57,0.0120126448893572,41.383976,13.595578,46.128376,7.619299,-41.541862,9.279981,11.946513,8.326259,36.06603,13.371395,-45.11881,12.749813,5,1233,0.2598524762908324,949.0,237.1033477783203,0.0003119346185039,0.0010537407797681,440,0.0274502464283486,1085.414213562373,0.0506121832725488,84.22384428223845,105.20762368207625,4,502,0.8807017543859649,142.5,207.9789581298828,0.0008429926238145,0.0070175438596491,0.0120126448893572,166.0,0.2599372641234115,66.09163346613546,62.95617529880478
4254.png,0,NMF,3637,1191,0.2235127826941986,0.22198486328125,0.073193215339233,0.3274676931536981,185,0.0508660984327742,24.487408,11.314756,38.793713,9.840594,-7.978762,7.9762607,11.939719,6.543686,29.450829,10.130878,-12.570135,5.7200418,6,870,0.2392081385757492,606.1666870117188,202.45034790039065,0.0003687315634218,0.0016497113005224,240,0.0147492625368731,778.0,0.0755081745501687,100.66436781609195,110.79655172413791,9,281,0.235936188077246,132.3333282470703,88.83442687988281,0.0024745669507836,0.0075566750629722,0.0508660984327742,536.0,0.0520945206396948,101.2135231316726,114.29537366548044
468.png,0,NMF,5908,1443,0.360837964942283,0.360595703125,0.0881329017284553,0.2442450914014895,226,0.0382532159783344,31.661081,8.692974,55.993103,6.8586254,-43.35985,5.120723,21.761732,5.963028,48.216454,5.893523,-41.66244,5.384486,3,4692,0.7941773865944483,1969.3333740234373,1972.183349609375,0.0001832284859219,0.0005077860528097,509,0.0310877664447566,1051.207106781187,0.0671852247064636,41.86317135549872,58.7233589087809,18,488,0.3381843381843382,80.16666412353516,127.43462371826172,0.0030467163168584,0.0124740124740124,0.0382532159783344,649.0,0.0430513526713381,44.86270491803279,86.34016393442623
4395.png,1,AMF,5328,1656,0.3574399570642694,0.3251953125,0.1110962028713269,0.3108108108108108,304,0.057057057057057,29.455961,12.256208,35.067463,5.843881,-17.699299,5.7036557,17.045208,7.676457,32.11803,7.8183217,-20.379086,5.1130233,6,1775,0.3331456456456456,888.0,453.3957214355469,0.0004025224741714,0.0011261261261261,430,0.028847443982289,1116.207106781187,0.0537383730155636,22.07661971830986,25.83718309859155,13,439,0.2650966183574879,127.38461303710938,132.35879516601562,0.0024399399399399,0.0078502415458937,0.057057057057057,837.0,0.0297042971318725,13.20501138952164,18.943052391799544
5954.png,0,NMF,5647,1424,0.3487955528103768,0.34466552734375,0.0879555281037677,0.2521692934301399,198,0.0350628652381795,27.446163,10.346969,43.56325,8.171131,-58.412197,6.661924,14.538573,6.5940127,39.012894,8.565051,-53.968353,8.546534,5,3047,0.53957853727643,1129.4000244140625,996.8884887695312,0.0003088326127239,0.000885425889853,416,0.0256948733786287,1117.414213562373,0.0568328282725783,53.91860846734493,39.0764686576961,15,292,0.2050561797752809,94.93333435058594,96.20565795898438,0.002656277669559,0.0105337078651685,0.0350628652381795,647.0,0.042747556203635,81.52054794520548,56.03767123287671
2959.png,0,NMF,5729,705,0.3504404208465867,0.34967041015625,0.0431245412282848,0.1230581253272822,122,0.021295164950253,36.295773,8.243197,59.29485,4.843316,-38.39503,4.271023,26.763885,5.8418465,53.579792,5.72148,-37.292877,4.9780183,7,1403,0.2448943969279106,818.4285888671875,481.9732666015625,0.0004281869341815,0.0012218537266538,556,0.0340102764864203,1445.6213203435595,0.0344492361721686,44.01568068424804,105.3863150392017,16,282,0.4,44.0625,65.9682388305664,0.0027928085180659,0.0226950354609929,0.021295164950253,399.0,0.0556484650418227,63.00709219858156,63.93262411347518
9310.png,0,NMF,2770,632,0.2670394292875735,0.1690673828125,0.0609274076930492,0.2281588447653429,45,0.0162454873646209,33.217293,17.559877,30.373146,9.026965,-15.113532,8.583833,7.4874406,6.8920035,20.8752,11.702224,-14.900769,8.809353,5,1256,0.4534296028880866,554.0,428.16400146484375,0.0004820206304829,0.0018050541516245,343,0.0330666152511327,796.8284271247462,0.0548226462124059,107.56767515923566,73.69187898089172,3,527,0.8338607594936709,210.6666717529297,224.57415771484372,0.0010830324909747,0.0047468354430379,0.0162454873646209,179.0,0.2478682384530756,59.96204933586338,63.081593927893735
5843.png,0,NMF,6922,1325,0.4228208417323316,0.4224853515625,0.0809358011117219,0.1914186651256862,150,0.0216700375613984,31.869587,9.068163,55.0013,5.4173255,-54.98125,5.5451064,18.730894,6.5256863,47.817665,5.9828296,-55.38099,5.435222,4,4625,0.6681594914764519,1730.5,1672.0504150390625,0.0002443344939221,0.0005778676683039,533,0.0325575713151304,1283.0,0.0528430828421757,28.76281081081081,50.759567567567565,8,624,0.470943396226415,165.625,191.7680511474609,0.0011557353366079,0.0060377358490566,0.0216700375613984,477.0,0.0731794235637035,63.42147435897436,63.88301282051282
6737.png,0,NMF,4925,1186,0.3011863992172211,0.30059814453125,0.0725293542074364,0.2408121827411167,184,0.0373604060913705,32.91414,13.445074,48.30939,7.2288575,-47.34231,5.1878805,17.218828,8.464467,41.87926,10.174012,-46.856663,7.1328406,4,2975,0.6040609137055838,1231.25,1071.86962890625,0.0002446183953033,0.0008121827411167,457,0.027947651663405,1062.0,0.0548740564082611,36.46487394957983,85.74890756302521,11,421,0.3549747048903878,107.81818389892578,145.51589965820312,0.002233502538071,0.0092748735244519,0.0373604060913705,505.0,0.0584402138952258,62.966745843230406,64.8978622327791
6045.png,0,NMF,6506,1599,0.3971432059577585,0.3970947265625,0.097607129776584,0.2457731324930833,241,0.0370427297878881,29.836939,9.826034,48.274666,7.9195676,-64.24,5.6608067,19.042587,6.484792,46.12039,6.8608623,-62.831505,6.828207,3,5566,0.8555179833999386,2168.666748046875,2418.736572265625,0.0001831278232206,0.0004611128189363,508,0.0310096447320229,1170.6213203435595,0.059661073541486,69.28656126482214,84.45149119655049,13,411,0.2570356472795497,123.0,139.6242218017578,0.0019981555487242,0.008130081300813,0.0370427297878881,672.0,0.0444958780921386,61.60097323600973,61.27493917274939
7338.png,1,AMF,6993,1702,0.427863436123348,0.42681884765625,0.1041360744003915,0.2433862433862433,304,0.0434720434720434,39.35989,8.523271,58.71511,5.9141254,-44.83108,12.067516,30.45904,6.931277,57.51902,6.3166656,-45.561775,16.897144,5,2829,0.4045474045474045,1398.5999755859375,998.7630004882812,0.0003059226627508,0.0007150007150007,615,0.0376284875183553,1439.0,0.0424376966796655,48.15164369034995,61.29056203605514,14,753,0.4424206815511163,121.57142639160156,189.09019470214844,0.002002002002002,0.008225616921269,0.0434720434720434,839.0,0.0303840385293794,59.27091633466136,60.49535192563081
3099.png,0,NMF,5960,1084,0.3723603648631763,0.36376953125,0.0677246032737723,0.1818791946308725,150,0.0251677852348993,34.30182,9.38271,57.92829,7.3681083,-38.011574,6.55709,21.543718,7.3548937,47.95347,7.443228,-38.363194,5.764929,10,1208,0.2026845637583892,596.0,286.3138122558594,0.0006247657128576,0.0016778523489932,630,0.0393602399100337,1638.414213562373,0.0279002895205939,78.78062913907284,27.9635761589404,16,327,0.3016605166051661,67.75,94.6965560913086,0.0026845637583892,0.014760147601476,0.0251677852348993,499.0,0.0547063897171711,63.15902140672783,62.3394495412844
6301.png,0,NMF,3625,804,0.2237930608717125,0.22125244140625,0.049635757500926,0.2217931034482758,121,0.0333793103448275,28.324173,11.935375,42.666874,6.9830303,-51.91029,6.782311,13.495087,7.073345,37.102146,11.470748,-48.624588,11.542875,10,525,0.1448275862068965,362.5,131.0986328125,0.0006173601679219,0.0027586206896551,303,0.0187060130880355,981.0,0.04733472519881,76.54285714285714,6.605714285714286,6,287,0.3569651741293532,134.0,98.82644653320312,0.0016551724137931,0.0074626865671641,0.0333793103448275,366.0,0.0754229894438828,63.96864111498258,66.18466898954703
5332.png,1,AMF,6040,1726,0.3914706072979454,0.36865234375,0.1118672629463996,0.2857615894039735,185,0.0306291390728476,30.936222,12.358222,38.777058,5.2442803,-14.885644,5.229951,15.818466,6.813652,34.06449,5.9705095,-17.775295,5.0390644,7,1808,0.2993377483443709,862.8571166992188,420.8472595214844,0.0004536911011731,0.0011589403973509,421,0.0272862790848402,1061.0,0.0674242361213208,100.8600663716814,81.01659292035399,17,419,0.242757821552723,101.52941131591795,119.2723617553711,0.0028145695364238,0.0098493626882966,0.0306291390728476,674.0,0.0477453259260536,66.74940334128878,116.26491646778042
2128.png,0,NMF,5159,1036,0.3226189731724095,0.31488037109375,0.0647864423738352,0.2008141112618724,155,0.0300445822833882,37.064102,8.628423,60.434757,6.0797915,-43.93887,14.70645,26.99519,4.784348,55.4484,4.168572,-50.161686,7.829266,9,1801,0.3490986625314983,573.2222290039062,504.4404602050781,0.0005628165843286,0.0017445241325838,551,0.0344568819961228,1449.207106781187,0.030868425756459,107.24097723486952,38.62576346474181,10,472,0.4555984555984556,103.5999984741211,133.4834747314453,0.0019383601473153,0.0096525096525096,0.0300445822833882,459.0,0.0617937068671408,65.625,64.74152542372882
4633.png,0,NMF,3285,688,0.2038979579169511,0.20050048828125,0.0427037427844329,0.2094368340943683,25,0.0076103500761035,28.50412,16.003178,34.67757,9.753689,-15.52727,6.56659,6.73096,5.8265786,20.92665,10.958225,-17.174015,8.0307665,5,756,0.2301369863013698,657.0,76.71505737304688,0.0003103469679101,0.0015220700152207,188,0.0116690459934206,617.0,0.1084363547887379,108.67460317460318,80.29232804232804,2,632,0.9186046511627908,344.0,288.0,0.0006088280060882,0.002906976744186,0.0076103500761035,150.0,0.3842516881190715,62.982594936708864,61.72943037974684
5892.png,0,NMF,6901,2564,0.4293001555209953,0.42120361328125,0.15950233281493,0.3715403564700768,331,0.0479640631792493,31.43705,10.888217,52.916252,5.4470596,-50.38644,7.943335,20.658426,5.9709983,48.681496,4.964439,-53.67223,5.1520796,5,1919,0.2780756412114186,1380.199951171875,500.2021179199219,0.0003110419906687,0.0007245326764237,405,0.0251944012441679,1124.6213203435595,0.0685660713672854,17.27410109431996,93.44241792600312,9,1131,0.4411076443057722,284.8888854980469,346.2829284667969,0.0013041588175626,0.0035101404056162,0.0479640631792493,767.0,0.0547692957971624,27.35632183908046,22.72679045092838
9853.png,0,NMF,5817,1296,0.3587640310842482,0.35504150390625,0.079930923892932,0.22279525528623,245,0.0421179302045728,33.820538,9.831463,57.220943,7.515653,-43.129654,5.573747,22.79708,5.941586,49.767693,5.4756503,-43.760254,5.889173,2,5255,0.903386625408286,2908.5,2346.5,0.0001233501911927,0.0003438198384046,497,0.0306525225114098,1016.2071067811866,0.0707855274048587,75.67402473834443,46.9394862036156,8,450,0.3472222222222222,162.0,171.14321899414062,0.0013752793536187,0.0061728395061728,0.0421179302045728,632.0,0.0407737549977204,64.74444444444444,31.7
10381.png,0,NMF,5637,2571,0.3643355739400207,0.34405517578125,0.1661711478800413,0.456093666844066,395,0.0700727337236118,34.901375,11.382744,55.419605,5.269065,-40.148235,3.6282997,26.355246,5.357751,52.138065,4.157651,-40.65044,3.470995,3,5230,0.9277984743657974,1879.0,2371.021240234375,0.0001938986556359,0.0005321979776476,326,0.0210703205791106,771.2071067811866,0.119101122012425,60.05965583173996,38.12734225621415,18,403,0.1567483469467133,142.8333282470703,121.12539672851562,0.0031931878658861,0.0070011668611435,0.0700727337236118,1095.0,0.0269453421317465,74.49875930521092,10.042183622828784
3299.png,0,NMF,5597,1418,0.3531898782103868,0.34161376953125,0.0894806587997728,0.2533500089333571,129,0.0230480614614972,36.6194,11.284043,56.032722,5.609883,-39.474304,6.991908,23.03975,5.4805155,49.906036,4.021407,-43.331787,4.9498544,8,1515,0.2706807218152581,699.625,395.0721130371094,0.0005048274121284,0.001429337144899,437,0.0275761973875181,1257.0,0.0445137944004067,66.62310231023102,12.95973597359736,9,579,0.4083215796897038,157.55555725097656,215.7030487060547,0.0016080042880114,0.0063469675599435,0.0230480614614972,420.0,0.1010153828297126,115.30569948186528,44.71502590673576
7058.png,0,NMF,4814,821,0.2940206437427472,0.2938232421875,0.0501435289806388,0.1705442459493145,90,0.0186954715413377,32.318714,10.935166,51.82151,8.273704,-56.258976,6.211965,14.786437,7.9729986,41.387466,11.142407,-52.21124,9.784317,5,2199,0.4567926879933527,962.7999877929688,645.33447265625,0.0003053808098699,0.001038637307852,486,0.029683014719355,1196.8284271247462,0.0422330219285766,69.73578899499772,112.09276944065483,5,355,0.4323995127892813,164.1999969482422,132.28060913085938,0.001038637307852,0.0060901339829476,0.0186954715413377,319.0,0.101384521323384,68.26760563380282,117.54929577464787
73.png,0,NMF,4843,745,0.3014252816331611,0.29559326171875,0.0463683326072073,0.1538302704934957,86,0.0177575882717323,37.14327,13.676816,50.398098,7.780207,-41.42591,6.199507,14.859924,8.223815,39.999233,10.003043,-40.72836,6.9570518,6,2759,0.5696882097873219,807.1666870117188,906.9371948242188,0.0003734362357627,0.0012389015073301,551,0.0342938943175452,1234.8284271247462,0.0399126988566153,101.85212033345417,34.11127220007249,3,521,0.6993288590604027,248.3333282470703,208.7491912841797,0.000619450753665,0.0040268456375838,0.0177575882717323,227.0,0.1816830543518714,63.55470249520153,63.44337811900192
5865.png,0,NMF,5463,962,0.3387066774133548,0.33343505859375,0.0596441192882385,0.176093721398499,111,0.0203185063152114,31.359838,10.218513,51.462982,7.4557457,-44.6749,12.909948,16.449057,7.558536,42.93752,8.252788,-47.806004,10.197972,4,3881,0.7104155226066264,1365.75,1477.2974853515625,0.0002480004960009,0.0007321984257733,390,0.0241800483600967,962.6213203435595,0.0740849704422189,58.8255604225715,79.80675083741303,14,462,0.4802494802494803,68.71428680419922,116.55986785888672,0.0025626944902068,0.0145530145530145,0.0203185063152114,401.0,0.0751789387566838,60.09090909090909,61.28787878787879
4105.png,0,NMF,4950,1601,0.3301760939167556,0.3021240234375,0.1067902881536819,0.3234343434343434,207,0.0418181818181818,26.155743,12.626794,31.207329,6.1724014,-20.39227,4.986506,12.556549,6.664604,27.665512,8.104742,-21.96215,5.114467,12,918,0.1854545454545454,412.5,271.6966857910156,0.0008004268943436,0.0024242424242424,343,0.0228788687299893,1194.0,0.0436321294784067,103.19607843137256,107.85729847494554,15,333,0.207995003123048,106.73332977294922,89.54065704345703,0.003030303030303,0.0093691442848219,0.0418181818181818,724.0,0.0383816873599497,92.5945945945946,115.22822822822825
6384.png,0,NMF,5624,1808,0.3461988304093567,0.34326171875,0.1112957833179439,0.321479374110953,290,0.0515647226173541,28.952518,10.513937,50.59965,5.3319435,-53.30022,4.406936,18.791206,5.506891,46.124134,4.2833343,-52.376972,4.233398,4,1834,0.3261024182076814,1406.0,586.4486083984375,0.0002462296091104,0.0007112375533428,561,0.034533702677747,1296.0,0.0420770392370375,76.18320610687023,25.870229007633583,10,610,0.3373893805309734,180.8000030517578,204.8368988037109,0.001778093883357,0.0055309734513274,0.0515647226173541,770.0,0.0383201181831023,8.552459016393442,60.52131147540984
6244.png,0,NMF,3122,844,0.1952470293933708,0.1905517578125,0.0527829893683552,0.2703395259449071,116,0.0371556694426649,30.371256,15.277111,42.866978,5.772603,-50.398067,6.718018,16.264044,7.139748,42.638004,5.166548,-52.27158,4.5314097,3,1429,0.4577194106342088,1040.6666259765625,304.9681396484375,0.0001876172607879,0.0009609224855861,290,0.0181363352095059,723.4142135623731,0.0749667507440075,60.25122463261022,112.87963610916724,6,517,0.6125592417061612,140.6666717529297,181.0052032470703,0.0019218449711723,0.0071090047393364,0.0371556694426649,322.0,0.1022917402735151,64.69052224371373,62.47001934235977
2964.png,1,AMF,6125,1282,0.3742972378391591,0.37384033203125,0.0783427034954778,0.2093061224489796,215,0.0351020408163265,34.77947,8.620247,57.68169,4.8020535,-39.224705,4.0043497,25.77357,4.9728336,52.753418,4.5408616,-39.361046,3.961862,9,2505,0.4089795918367347,680.5555419921875,722.87451171875,0.0005499877780493,0.001469387755102,547,0.0334270349547787,1514.207106781187,0.0335695405040318,73.43433133732535,26.33293413173653,20,239,0.1864274570982839,64.0999984741211,79.54928588867188,0.0032653061224489,0.0156006240249609,0.0351020408163265,635.0,0.0399530959826609,79.53556485355648,19.205020920502093
9780.png,1,AMF,3853,580,0.2418858685416536,0.23516845703125,0.0364115763701425,0.1505320529457565,115,0.029846872566831,41.08108,13.698443,42.590252,7.3567934,-6.874814,9.989999,19.405096,9.831953,37.795994,12.030693,-6.7818227,12.111109,5,1656,0.4297949649623669,770.5999755859375,545.6590576171875,0.0003138928997426,0.0012976901116013,434,0.0272459036976583,1100.6213203435595,0.0399698971113524,34.328502415458935,106.58816425120771,8,332,0.5724137931034483,72.5,102.72049713134766,0.0020763041785621,0.0137931034482758,0.029846872566831,317.0,0.0725302765111437,60.515060240963855,62.95481927710844
599.png,0,NMF,7440,2132,0.4544066450864227,0.4541015625,0.1302143773285286,0.2865591397849462,383,0.0514784946236559,31.837986,9.645331,55.10251,5.858175,-51.99166,5.7616644,22.164232,5.548621,49.716763,4.8509607,-51.36018,5.7896504,1,7440,1.0,7440.0,0.0,6.107616197398156e-05,0.0001344086021505,570,0.0348134123251694,1072.0,0.081356682107332,70.51975806451613,48.12916666666667,19,385,0.1805816135084428,112.21052551269533,108.44915008544922,0.0025537634408602,0.0089118198874296,0.0514784946236559,1075.0,0.0231835605406717,40.08571428571429,71.2987012987013
7804.png,1,AMF,3318,797,0.2046127281697089,0.2025146484375,0.049148988653182,0.2402049427365883,133,0.040084388185654,26.802261,11.530526,45.154358,5.6095753,-58.02269,8.912578,15.200475,5.587185,42.863148,6.149123,-57.134254,8.4290085,4,1051,0.3167570825798674,829.5,292.2682800292969,0.0002466699555994,0.0012055455093429,198,0.0122101628021706,669.0,0.0931609717970147,22.19219790675547,104.523311132255,2,584,0.7327478042659975,398.5,185.5,0.0006027727546714,0.0025094102885821,0.040084388185654,324.0,0.0954065441590864,23.34246575342466,103.8681506849315
5193.png,0,NMF,6583,2505,0.4305428384565075,0.40179443359375,0.1638325703073904,0.3805255962327206,396,0.0601549445541546,26.220663,12.087512,35.892406,7.799299,-15.667485,6.101518,14.826472,6.864282,30.872108,8.731689,-17.341541,5.959317,6,1967,0.2987999392374297,1097.1666259765625,446.6607360839844,0.0003924133420536,0.0009114385538508,341,0.0223021582733812,1164.0,0.0610559170256067,107.19420437214032,28.894763599389933,20,420,0.1676646706586826,125.25,110.73792266845705,0.003038128512836,0.0079840319361277,0.0601549445541546,1144.0,0.0240527947492616,66.9952380952381,64.54761904761905
