image_id,image_path,final_label,numeric_label,status,error_message,number_of_components,tissue_area,chromatin_area,warning_empty_mask,warning_too_large_mask,warning_tissue_almost_empty,warning_too_many_components,warning_selected_empty_but_raw_not_empty,warning_central_fallback_used
332.png,data/raw/images/332.png,NMF,0,success,,12,16372,984,False,False,False,False,False,False
333.png,data/raw/images/333.png,NMF,0,success,,14,16355,825,False,False,False,False,False,False
334.png,data/raw/images/334.png,NMF,0,success,,13,16373,1194,False,False,False,False,False,False
335.png,data/raw/images/335.png,NMF,0,success,,20,15633,1082,False,False,False,False,False,False
336.png,data/raw/images/336.png,NMF,0,success,,22,14852,1583,False,False,False,True,False,False
337.png,data/raw/images/337.png,NMF,0,success,,12,12513,923,False,False,False,False,False,False
338.png,data/raw/images/338.png,NMF,0,success,,12,13805,1195,False,False,False,False,False,False
339.png,data/raw/images/339.png,NMF,0,success,,18,12577,1035,False,False,False,False,False,False
340.png,data/raw/images/340.png,NMF,0,success,,25,15840,1459,False,False,False,True,False,False
341.png,data/raw/images/341.png,NMF,0,success,,13,15062,1431,False,False,False,False,False,False
342.png,data/raw/images/342.png,NMF,0,success,,4,15664,901,False,False,False,False,False,False
343.png,data/raw/images/343.png,NMF,0,success,,13,16288,1319,False,False,False,False,False,False
344.png,data/raw/images/344.png,NMF,0,success,,7,16384,798,False,False,False,False,False,False
345.png,data/raw/images/345.png,NMF,0,success,,17,16223,1421,False,False,False,False,False,False
346.png,data/raw/images/346.png,AMF,1,success,,15,16164,850,False,False,False,False,False,False
347.png,data/raw/images/347.png,NMF,0,success,,8,16359,693,False,False,False,False,False,False
348.png,data/raw/images/348.png,NMF,0,success,,14,16319,894,False,False,False,False,False,False
349.png,data/raw/images/349.png,NMF,0,success,,10,15389,1386,False,False,False,False,False,False
350.png,data/raw/images/350.png,AMF,1,success,,13,16374,1514,False,False,False,False,False,False
351.png,data/raw/images/351.png,NMF,0,success,,8,16384,1482,False,False,False,False,False,False
352.png,data/raw/images/352.png,AMF,1,success,,13,15743,1789,False,False,False,False,False,False
353.png,data/raw/images/353.png,NMF,0,success,,14,16211,1401,False,False,False,False,False,False
354.png,data/raw/images/354.png,NMF,0,success,,11,16327,1250,False,False,False,False,False,False
355.png,data/raw/images/355.png,NMF,0,success,,18,16118,1512,False,False,False,False,False,False
356.png,data/raw/images/356.png,NMF,0,success,,16,16256,1920,False,False,False,False,False,False
357.png,data/raw/images/357.png,NMF,0,success,,19,16188,1570,False,False,False,False,False,False
358.png,data/raw/images/358.png,NMF,0,success,,16,16276,2571,False,False,False,False,False,False
359.png,data/raw/images/359.png,NMF,0,success,,13,16220,1807,False,False,False,False,False,False
360.png,data/raw/images/360.png,NMF,0,success,,17,16232,2915,False,False,False,False,False,False
361.png,data/raw/images/361.png,NMF,0,success,,20,16064,1910,False,False,False,False,False,False
362.png,data/raw/images/362.png,NMF,0,success,,13,16204,1631,False,False,False,False,False,False
363.png,data/raw/images/363.png,NMF,0,success,,21,16300,1468,False,False,False,True,False,False
364.png,data/raw/images/364.png,NMF,0,success,,21,16237,2131,False,False,False,True,False,False
365.png,data/raw/images/365.png,NMF,0,success,,13,16190,1903,False,False,False,False,False,False
366.png,data/raw/images/366.png,NMF,0,success,,19,16330,1259,False,False,False,False,False,False
367.png,data/raw/images/367.png,NMF,0,success,,18,16324,2243,False,False,False,False,False,False
368.png,data/raw/images/368.png,NMF,0,success,,23,15978,1584,False,False,False,True,False,False
369.png,data/raw/images/369.png,NMF,0,success,,18,16232,2184,False,False,False,False,False,False
370.png,data/raw/images/370.png,NMF,0,success,,18,15682,1545,False,False,False,False,False,False
371.png,data/raw/images/371.png,NMF,0,success,,22,16054,1796,False,False,False,True,False,False
372.png,data/raw/images/372.png,NMF,0,success,,16,16010,1727,False,False,False,False,False,False
373.png,data/raw/images/373.png,NMF,0,success,,21,16293,1534,False,False,False,True,False,False
374.png,data/raw/images/374.png,AMF,1,success,,14,16203,1574,False,False,False,False,False,False
375.png,data/raw/images/375.png,NMF,0,success,,18,16139,1449,False,False,False,False,False,False
376.png,data/raw/images/376.png,NMF,0,success,,17,16154,1348,False,False,False,False,False,False
377.png,data/raw/images/377.png,NMF,0,success,,14,16127,1939,False,False,False,False,False,False
378.png,data/raw/images/378.png,NMF,0,success,,16,16295,1428,False,False,False,False,False,False
379.png,data/raw/images/379.png,NMF,0,success,,19,16202,3363,False,False,False,False,False,False
380.png,data/raw/images/380.png,NMF,0,success,,16,16326,1760,False,False,False,False,False,False
381.png,data/raw/images/381.png,NMF,0,success,,11,16243,2608,False,False,False,False,False,False
382.png,data/raw/images/382.png,NMF,0,success,,18,15980,1650,False,False,False,False,False,False
383.png,data/raw/images/383.png,NMF,0,success,,17,16191,1743,False,False,False,False,False,False
384.png,data/raw/images/384.png,NMF,0,success,,17,16110,2199,False,False,False,False,False,False
385.png,data/raw/images/385.png,NMF,0,success,,13,15730,1079,False,False,False,False,False,False
386.png,data/raw/images/386.png,NMF,0,success,,18,15918,1565,False,False,False,False,False,False
387.png,data/raw/images/387.png,NMF,0,success,,16,16198,1673,False,False,False,False,False,False
388.png,data/raw/images/388.png,NMF,0,success,,13,16163,1460,False,False,False,False,False,False
389.png,data/raw/images/389.png,NMF,0,success,,17,15996,2035,False,False,False,False,False,False
390.png,data/raw/images/390.png,NMF,0,success,,24,15695,1597,False,False,False,True,False,False
391.png,data/raw/images/391.png,NMF,0,success,,15,16159,1917,False,False,False,False,False,False
392.png,data/raw/images/392.png,NMF,0,success,,10,16366,1120,False,False,False,False,False,False
393.png,data/raw/images/393.png,NMF,0,success,,19,16138,1941,False,False,False,False,False,False
394.png,data/raw/images/394.png,NMF,0,success,,21,16349,1440,False,False,False,True,False,False
395.png,data/raw/images/395.png,NMF,0,success,,15,16082,2114,False,False,False,False,False,False
396.png,data/raw/images/396.png,NMF,0,success,,14,16301,2289,False,False,False,False,False,False
397.png,data/raw/images/397.png,NMF,0,success,,22,16342,2310,False,False,False,True,False,False
398.png,data/raw/images/398.png,NMF,0,success,,16,16259,1775,False,False,False,False,False,False
399.png,data/raw/images/399.png,NMF,0,success,,17,16277,1454,False,False,False,False,False,False
400.png,data/raw/images/400.png,NMF,0,success,,16,16181,1705,False,False,False,False,False,False
401.png,data/raw/images/401.png,NMF,0,success,,16,15415,1524,False,False,False,False,False,False
402.png,data/raw/images/402.png,NMF,0,success,,11,16301,1397,False,False,False,False,False,False
403.png,data/raw/images/403.png,NMF,0,success,,19,16226,1500,False,False,False,False,False,False
404.png,data/raw/images/404.png,NMF,0,success,,15,16309,2142,False,False,False,False,False,False
405.png,data/raw/images/405.png,NMF,0,success,,22,16349,1723,False,False,False,True,False,False
406.png,data/raw/images/406.png,NMF,0,success,,11,16310,1836,False,False,False,False,False,False
407.png,data/raw/images/407.png,NMF,0,success,,15,16307,1777,False,False,False,False,False,False
408.png,data/raw/images/408.png,NMF,0,success,,20,16263,1649,False,False,False,False,False,False
409.png,data/raw/images/409.png,NMF,0,success,,14,16219,2057,False,False,False,False,False,False
410.png,data/raw/images/410.png,NMF,0,success,,22,16276,1707,False,False,False,True,False,False
411.png,data/raw/images/411.png,NMF,0,success,,13,15924,3246,False,False,False,False,False,False
412.png,data/raw/images/412.png,AMF,1,success,,11,15814,1724,False,False,False,False,False,False
413.png,data/raw/images/413.png,NMF,0,success,,13,15524,2016,False,False,False,False,False,False
414.png,data/raw/images/414.png,NMF,0,success,,10,15459,1146,False,False,False,False,False,False
415.png,data/raw/images/415.png,NMF,0,success,,16,15155,1568,False,False,False,False,False,False
416.png,data/raw/images/416.png,NMF,0,success,,17,15995,1886,False,False,False,False,False,False
417.png,data/raw/images/417.png,NMF,0,success,,8,16114,1752,False,False,False,False,False,False
418.png,data/raw/images/418.png,NMF,0,success,,12,16233,1727,False,False,False,False,False,False
419.png,data/raw/images/419.png,NMF,0,success,,14,15800,1054,False,False,False,False,False,False
420.png,data/raw/images/420.png,NMF,0,success,,9,16341,1608,False,False,False,False,False,False
421.png,data/raw/images/421.png,NMF,0,success,,10,15543,1460,False,False,False,False,False,False
422.png,data/raw/images/422.png,NMF,0,success,,18,15371,1980,False,False,False,False,False,False
423.png,data/raw/images/423.png,NMF,0,success,,9,15557,1043,False,False,False,False,False,False
424.png,data/raw/images/424.png,NMF,0,success,,10,16211,1914,False,False,False,False,False,False
425.png,data/raw/images/425.png,NMF,0,success,,7,16336,1036,False,False,False,False,False,False
426.png,data/raw/images/426.png,NMF,0,success,,16,16384,1394,False,False,False,False,False,False
427.png,data/raw/images/427.png,NMF,0,success,,14,15988,1454,False,False,False,False,False,False
428.png,data/raw/images/428.png,NMF,0,success,,13,16224,1324,False,False,False,False,False,False
429.png,data/raw/images/429.png,NMF,0,success,,11,15699,1530,False,False,False,False,False,False
430.png,data/raw/images/430.png,NMF,0,success,,17,13548,922,False,False,False,False,False,False
431.png,data/raw/images/431.png,NMF,0,success,,8,15074,1058,False,False,False,False,False,False
432.png,data/raw/images/432.png,NMF,0,success,,12,15251,1664,False,False,False,False,False,False
433.png,data/raw/images/433.png,NMF,0,success,,22,16217,2164,False,False,False,True,False,False
434.png,data/raw/images/434.png,NMF,0,success,,11,15465,2268,False,False,False,False,False,False
435.png,data/raw/images/435.png,NMF,0,success,,20,16348,1107,False,False,False,False,False,False
436.png,data/raw/images/436.png,AMF,1,success,,18,16298,1747,False,False,False,False,False,False
437.png,data/raw/images/437.png,AMF,1,success,,6,15815,2063,False,False,False,False,False,False
438.png,data/raw/images/438.png,NMF,0,success,,23,16382,1545,False,False,False,True,False,False
439.png,data/raw/images/439.png,NMF,0,success,,20,16261,1478,False,False,False,False,False,False
440.png,data/raw/images/440.png,NMF,0,success,,17,16355,2473,False,False,False,False,False,False
441.png,data/raw/images/441.png,AMF,1,success,,14,14567,1892,False,False,False,False,False,False
442.png,data/raw/images/442.png,NMF,0,success,,8,14938,1348,False,False,False,False,False,False
443.png,data/raw/images/443.png,NMF,0,success,,25,15527,2130,False,False,False,True,False,False
444.png,data/raw/images/444.png,NMF,0,success,,6,15213,864,False,False,False,False,False,False
445.png,data/raw/images/445.png,NMF,0,success,,15,14402,1727,False,False,False,False,False,False
446.png,data/raw/images/446.png,NMF,0,success,,16,14599,2254,False,False,False,False,False,False
447.png,data/raw/images/447.png,NMF,0,success,,17,16384,1590,False,False,False,False,False,False
448.png,data/raw/images/448.png,AMF,1,success,,14,16244,2599,False,False,False,False,False,False
449.png,data/raw/images/449.png,AMF,1,success,,14,16303,1697,False,False,False,False,False,False
450.png,data/raw/images/450.png,NMF,0,success,,11,15065,3038,False,False,False,False,False,False
451.png,data/raw/images/451.png,NMF,0,success,,17,15689,1621,False,False,False,False,False,False
452.png,data/raw/images/452.png,NMF,0,success,,14,14556,2051,False,False,False,False,False,False
453.png,data/raw/images/453.png,NMF,0,success,,29,16200,1517,False,False,False,True,False,False
454.png,data/raw/images/454.png,NMF,0,success,,19,16219,1585,False,False,False,False,False,False
455.png,data/raw/images/455.png,NMF,0,success,,17,16370,1246,False,False,False,False,False,False
456.png,data/raw/images/456.png,NMF,0,success,,16,16291,1151,False,False,False,False,False,False
457.png,data/raw/images/457.png,NMF,0,success,,15,16177,1322,False,False,False,False,False,False
458.png,data/raw/images/458.png,NMF,0,success,,18,16381,822,False,False,False,False,False,False
459.png,data/raw/images/459.png,NMF,0,success,,16,16091,1281,False,False,False,False,False,False
460.png,data/raw/images/460.png,NMF,0,success,,15,16381,1059,False,False,False,False,False,False
461.png,data/raw/images/461.png,NMF,0,success,,16,16248,907,False,False,False,False,False,False
462.png,data/raw/images/462.png,NMF,0,success,,22,15977,1065,False,False,False,True,False,False
463.png,data/raw/images/463.png,NMF,0,success,,20,16294,957,False,False,False,False,False,False
464.png,data/raw/images/464.png,NMF,0,success,,20,16355,922,False,False,False,False,False,False
465.png,data/raw/images/465.png,NMF,0,success,,19,16343,1315,False,False,False,False,False,False
466.png,data/raw/images/466.png,NMF,0,success,,25,16372,1301,False,False,False,True,False,False
467.png,data/raw/images/467.png,NMF,0,success,,19,16350,1597,False,False,False,False,False,False
468.png,data/raw/images/468.png,NMF,0,success,,18,16373,1443,False,False,False,False,False,False
469.png,data/raw/images/469.png,NMF,0,success,,12,16367,634,False,False,False,False,False,False
470.png,data/raw/images/470.png,NMF,0,success,,19,16360,1573,False,False,False,False,False,False
471.png,data/raw/images/471.png,NMF,0,success,,14,16338,1327,False,False,False,False,False,False
472.png,data/raw/images/472.png,NMF,0,success,,11,16370,904,False,False,False,False,False,False
473.png,data/raw/images/473.png,NMF,0,success,,4,16373,1339,False,False,False,False,False,False
474.png,data/raw/images/474.png,NMF,0,success,,8,16189,1230,False,False,False,False,False,False
475.png,data/raw/images/475.png,AMF,1,success,,12,14256,1228,False,False,False,False,False,False
476.png,data/raw/images/476.png,NMF,0,success,,14,16142,1546,False,False,False,False,False,False
477.png,data/raw/images/477.png,NMF,0,success,,13,15919,1617,False,False,False,False,False,False
478.png,data/raw/images/478.png,AMF,1,success,,19,14185,1922,False,False,False,False,False,False
479.png,data/raw/images/479.png,AMF,1,success,,17,16332,1665,False,False,False,False,False,False
480.png,data/raw/images/480.png,NMF,0,success,,10,13559,1790,False,False,False,False,False,False
481.png,data/raw/images/481.png,NMF,0,success,,3,16361,1555,False,False,False,False,False,False
482.png,data/raw/images/482.png,AMF,1,success,,15,13539,1388,False,False,False,False,False,False
483.png,data/raw/images/483.png,NMF,0,success,,14,14902,1497,False,False,False,False,False,False
